1,1,1,1,1,1,1,1,1,1,1,0,20,294000
1,1,1,0,1,-1,1,1,1,0,0,0,2,295000
1,1,1,1,1,1,1,1,1,0,0,1,20,296000
1,1,1,1,1,1,1,1,1,0,0,0,20,297000
1,1,1,1,1,1,1,1,1,1,1,0,20,298000
1,1,1,0,1,-1,1,1,1,0,0,0,2,299000
1,1,1,0,1,-1,1,1,1,0,1,0,1,300000
1,1,1,1,1,1,1,1,1,1,0,0,20,301000
1,1,1,0,-1,1,1,1,1,0,0,0,1,302000
1,1,1,1,1,1,1,1,1,1,1,0,20,303000
1,1,1,1,1,1,1,1,1,1,1,0,20,304000
1,1,1,1,1,1,1,1,1,0,0,0,20,305000
1,1,1,0,1,-1,1,1,1,0,1,0,1,306000
1,1,1,0,1,-1,1,1,1,0,1,0,2,307000
1,1,1,1,1,1,1,1,1,0,0,0,20,308000
1,1,1,0,1,-1,1,1,1,0,1,0,1,309000
1,1,1,0,1,-1,1,1,1,0,0,0,2,310000
1,1,1,1,1,1,1,1,1,1,1,0,20,311000
1,1,1,1,1,1,1,1,1,0,0,0,20,312000
1,1,1,0,1,-1,1,1,1,0,1,0,1,313000
1,1,1,1,1,1,1,1,1,1,1,0,20,314000
1,1,1,0,1,-1,1,1,1,0,1,0,2,315000
1,1,1,1,1,1,1,1,1,1,1,0,20,316000
1,1,1,0,1,-1,1,1,1,0,1,0,1,317000
1,1,1,0,1,-1,1,1,1,0,0,0,1,318000
1,1,1,1,1,1,1,1,1,1,1,0,20,319000
1,1,1,0,1,-1,1,1,1,0,0,0,2,320000
1,1,1,1,1,1,1,1,1,1,1,0,20,321000
1,1,1,0,1,-1,1,1,1,0,0,0,2,322000
1,1,1,0,1,-1,1,1,1,0,0,0,1,323000
1,1,1,0,1,-1,1,1,1,0,1,0,1,324000
1,1,1,1,1,1,1,1,1,1,1,0,20,325000
1,1,1,0,1,-1,1,1,1,0,0,0,2,326000
1,1,1,1,1,1,-1,1,1,0,1,0,15,327000
1,1,1,1,1,1,1,1,1,1,1,0,20,328000
1,1,1,0,1,-1,1,1,1,0,0,0,2,329000
1,1,1,1,1,1,1,1,1,0,1,0,20,330000
1,1,1,1,1,1,-1,1,1,1,1,0,15,331000
1,1,1,1,1,1,1,1,1,1,1,0,20,332000
1,1,1,1,1,1,1,1,1,1,1,0,20,333000
1,1,1,1,1,1,1,1,1,0,1,0,20,334000
1,1,1,0,1,-1,1,1,1,0,1,0,2,335000
1,1,1,0,-1,1,1,1,1,0,0,0,2,336000
1,1,1,0,1,-1,1,1,1,0,1,0,2,337000
1,1,1,1,1,1,1,1,1,1,1,0,20,338000
1,1,1,1,1,1,1,1,1,1,1,0,20,339000
1,1,1,1,1,1,1,1,1,0,0,0,20,340000
1,1,1,1,1,1,1,1,1,1,1,0,20,341000
1,1,1,1,1,1,1,1,1,0,1,1,20,342000
1,1,1,1,1,1,1,1,1,0,0,0,20,343000
1,1,1,0,1,-1,1,1,1,0,0,0,1,344000
1,1,1,0,-1,1,1,1,1,0,0,0,1,345000
1,1,1,0,1,-1,1,1,1,0,1,0,2,346000
1,1,1,1,1,1,1,1,1,0,1,0,20,347000
1,1,1,1,1,1,1,1,1,1,1,0,20,348000
1,1,1,0,-1,1,1,1,1,0,0,0,1,349000
1,1,1,0,1,-1,1,1,1,0,1,0,1,350000
1,1,1,1,1,1,1,1,1,1,1,0,20,351000
1,1,1,1,1,1,1,1,1,1,1,0,20,352000
1,1,1,0,1,-1,1,1,1,0,1,0,1,353000
1,1,1,1,1,1,1,1,1,0,0,0,20,354000
1,1,1,0,1,-1,1,1,1,0,1,0,1,355000
1,1,1,0,1,-1,1,1,1,0,1,0,1,356000
1,1,1,1,1,1,1,1,1,1,1,0,20,357000
1,1,1,0,-1,1,1,1,1,0,0,0,1,358000
1,1,1,1,1,1,1,1,1,0,0,0,20,359000
1,1,1,1,1,1,1,1,1,1,1,0,20,360000
1,1,1,1,1,1,1,1,1,0,0,0,20,361000
1,1,1,1,1,1,1,1,1,1,1,0,20,362000
1,1,1,0,1,-1,1,1,1,0,1,0,2,363000
1,1,1,0,1,-1,1,1,1,0,1,0,2,364000
1,1,1,1,1,1,1,1,1,0,1,0,20,365000
1,1,1,1,1,1,1,1,1,1,1,0,20,366000
1,1,1,0,1,-1,1,1,1,0,0,0,2,367000
1,1,1,1,1,1,1,1,1,1,1,0,20,368000
1,1,1,1,1,1,1,1,1,1,1,0,20,369000
1,1,1,1,1,1,1,1,1,1,1,0,20,370000
1,1,1,1,1,1,1,1,1,1,1,0,20,371000
1,1,1,1,1,1,1,1,1,1,1,0,20,372000
1,1,1,1,1,1,1,1,1,1,1,0,20,373000
1,1,1,1,1,1,1,1,1,1,1,0,20,374000
1,1,1,1,1,1,1,1,1,1,1,0,20,375000
1,1,1,1,1,1,1,1,1,1,1,0,20,376000
1,1,1,0,1,-1,1,1,1,0,1,0,2,377000
1,1,1,1,1,1,1,1,1,1,1,0,20,378000
1,1,1,0,1,-1,1,1,1,0,1,0,2,379000
1,1,1,1,1,1,-1,1,1,1,1,0,15,380000
1,1,1,0,1,-1,1,1,1,0,1,0,2,381000
1,1,1,0,1,-1,1,1,1,0,1,0,2,382000
1,1,1,1,1,1,1,1,1,1,1,0,20,383000
1,1,1,1,1,1,1,1,1,1,1,0,20,384000
1,1,1,1,1,1,1,1,1,1,1,0,20,385000
1,1,1,1,1,1,1,1,1,1,1,0,20,386000
1,1,1,0,1,-1,1,1,1,0,0,0,1,387000
1,1,1,1,1,1,1,1,1,0,1,0,20,388000
1,1,1,1,1,1,1,1,1,1,1,0,20,389000
1,1,1,1,1,1,1,1,1,1,1,0,20,390000
1,1,1,1,1,1,1,1,1,1,1,0,20,391000
1,1,1,1,1,1,1,1,1,1,1,0,20,392000
1,1,1,0,-1,1,1,1,1,0,0,0,2,393000
1,1,1,1,1,1,1,1,1,1,1,0,20,394000
1,1,1,1,1,1,1,1,1,1,1,0,20,395000
1,1,1,0,1,-1,1,1,1,0,0,0,2,396000
1,1,1,1,1,1,1,1,1,0,1,0,20,397000
1,1,1,1,1,1,1,1,1,0,1,0,20,398000
1,1,1,1,1,1,1,1,1,1,1,0,20,399000
1,1,1,0,1,-1,1,1,1,0,1,0,1,400000
1,1,1,1,1,1,1,1,1,0,1,0,20,401000
1,1,1,0,1,-1,1,1,1,0,1,0,1,402000
1,1,1,1,1,1,1,1,1,1,0,0,20,403000
1,1,1,1,1,1,1,1,1,1,1,0,20,404000
1,1,1,1,1,1,-1,1,1,0,0,0,15,405000
1,1,1,0,1,-1,1,1,1,0,1,0,1,406000
1,1,1,1,1,1,1,1,1,1,1,0,20,407000
1,1,1,1,1,1,1,1,1,1,0,0,20,408000
1,1,1,1,1,1,1,1,1,1,1,0,20,409000
1,1,1,0,1,-1,1,1,1,0,1,0,1,410000
1,1,1,1,1,1,1,1,1,1,1,0,20,411000
1,1,1,0,1,-1,1,1,1,0,0,0,2,412000
1,1,1,1,1,1,-1,1,1,1,1,0,15,413000
1,1,1,1,1,1,1,1,1,1,1,0,20,414000
1,1,1,1,1,1,1,1,1,1,1,0,20,415000
1,1,1,1,1,1,1,1,1,1,1,0,20,416000
1,1,1,1,1,1,1,1,1,1,1,0,20,417000
1,1,1,1,1,1,1,1,1,0,1,0,20,418000
1,1,1,0,1,-1,1,1,1,0,1,0,2,419000
1,1,1,1,1,1,1,1,1,0,0,0,20,420000
1,1,1,1,1,1,1,1,1,0,0,0,20,421000
-1,1,1,1,1,1,1,1,1,0,0,1,13,422000
1,1,1,0,1,-1,1,1,1,0,1,0,1,423000
1,1,1,1,1,1,1,1,1,1,0,0,20,424000
1,1,1,1,1,1,1,1,1,1,1,0,20,425000
1,1,1,1,1,1,1,1,1,1,1,0,20,426000
1,1,1,0,1,-1,1,1,1,0,1,0,2,427000
1,1,1,1,1,1,1,1,1,1,0,0,20,428000
1,1,1,1,1,1,1,1,1,1,1,0,20,429000
1,1,1,0,1,-1,1,1,1,0,1,0,1,430000
1,1,1,1,1,1,1,1,1,0,1,0,20,431000
1,1,1,1,1,1,1,1,1,1,1,0,20,432000
1,1,1,1,1,1,1,1,1,1,0,0,20,433000
1,1,1,0,1,-1,1,1,1,0,1,0,1,434000
1,1,1,1,1,1,1,1,1,1,1,0,20,435000
1,1,1,1,1,1,1,1,1,1,1,0,20,436000
1,1,1,1,1,1,1,1,1,1,1,0,20,437000
1,1,1,1,1,1,1,1,1,0,0,0,20,438000
1,1,1,0,1,-1,1,1,1,0,1,0,1,439000
1,1,1,1,1,1,1,1,1,1,1,0,20,440000
1,1,1,1,1,1,1,1,1,1,1,0,20,441000
1,1,1,1,1,1,1,1,1,0,1,0,20,442000
1,1,1,1,1,1,1,1,1,1,1,0,20,443000
1,1,1,1,1,1,1,1,1,0,0,0,20,444000
1,1,1,1,1,1,1,1,1,1,1,0,20,445000
1,1,1,1,1,1,1,1,1,1,1,0,20,446000
1,1,1,1,1,1,1,1,1,1,1,0,20,447000
1,1,1,1,1,1,1,1,1,1,0,0,20,448000
1,1,1,1,1,1,1,1,1,1,1,0,20,449000
1,1,1,0,1,-1,1,1,1,0,1,0,1,450000
1,1,1,1,1,1,1,1,1,1,1,0,20,451000
1,1,1,1,1,1,1,1,1,1,1,0,20,452000
1,1,1,0,1,-1,1,1,1,0,1,0,1,453000
1,1,1,1,1,1,1,1,1,1,1,1,20,454000
1,1,1,1,1,1,1,1,1,1,1,0,20,455000
1,1,1,1,1,1,1,1,1,0,0,0,20,456000
1,1,1,1,1,1,1,1,1,1,0,0,20,457000
1,1,1,1,1,1,1,1,1,1,1,0,20,458000
1,1,1,1,1,1,1,1,1,1,1,0,20,459000
1,1,1,1,1,1,1,1,1,1,1,0,20,460000
1,1,1,1,1,1,1,1,1,1,1,0,20,461000
1,1,1,1,1,1,1,1,1,1,1,0,20,462000
1,1,1,1,1,1,1,1,1,1,1,0,20,463000
1,1,1,0,1,-1,1,1,1,0,1,0,1,464000
1,1,1,1,1,1,1,1,1,1,1,0,20,465000
1,1,1,1,1,1,1,1,1,1,1,0,20,466000
1,1,1,0,1,-1,1,1,1,0,1,0,1,467000
1,1,1,1,1,1,1,1,1,1,0,0,20,468000
1,1,1,1,1,1,1,1,1,0,1,0,20,469000
1,1,1,0,1,-1,1,1,1,0,1,0,2,470000
1,1,1,1,1,1,1,1,1,1,1,0,20,471000
1,1,1,1,1,1,1,1,1,0,0,0,20,472000
1,1,1,0,1,-1,1,1,1,0,1,0,1,473000
1,1,1,1,1,1,1,1,1,1,1,0,20,474000
1,1,1,1,1,1,1,1,1,1,1,0,20,475000
